datetime,title,link,house_type,price,acreage,address,district,city,bedrooms,wc,house_direction,balcony_direction,description,price 2,price 3,wc 2,bedrooms 2,floors,floors 2,property age,latitude,longitude,hospital,supermarket,school,park,hospital_distance,supermarket_distance,school_distance,park_distance
2022-12-22 16:36:36,"Bán Nhà Hùng Vương, Hồng Bàng, Hải Phòng đẹp long lanh",https://batdongsan.vn/ban-nha-hung-vuong-hong-bang-hai-phong-dep-long-lanh-r257516,Nhà riêng,3.55,50.0,"Hồng Bàng, Hải Phòng",Hồng Bàng,Hải Phòng,4.0,3.0,,,"Bán Nhà Hùng Vương, Hồng Bàng, Hải Phòng đẹp long lanh
Gọi ngay Nhật 077.222.1339

Nhà ngay vườn hoa,, trường học. Vị trí cực đẹp.
Khu vực nhà ở dân trí cao, dân cư văn minh. Xung quanh có đầy đủ các tiện ích như chợ, trường mầm non, trường các cấp, siêu thị, các khu vui chơi ăn uống giải trí... thuận tiện cho mọi sinh hoạt.

Nhà có phong cách thiêt kế sang trọng, màu sắc hài hoà vừa tôn lên vẻ đẹp vừa mang lại cảm giác ấm cúng khi bước chân vào.
Phòng khách, 4 phòng ngủ, phòng ăn, phòng thờ, sân phơi, sân chơi, 3 vệ sinh.
Diện tích 50m2 mặt tiền 4m.",,,3.0,4.0,,,171,20.8763328,106.64442867897044,True,False,True,True,890.873464282529,1749.9651874613292,729.2813886049888,704.9031410732235
2022-12-22 16:41:34,"Nhà mới, đẹp, ở ngay Phạm Văn Chiêu P9 Gò Vấp,55m2, 2 tầng chỉ 4.35 tỷ",https://batdongsan.vn/nha-moi-dep-o-ngay-pham-van-chieu-p9-go-vap55m2-2-tang-chi-435-ty-r257515,Nhà riêng,4.35,55.0,"Phạm Văn Chiêu, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,2.0,,,"MS 29422
* Vi trí: đường Phạm Văn Chiêu, Phường 9, Gò Vấp.
* Diện tích 55m2, công nhận đủ, ngang 4.5m, dài 12.5m, 2 tầng BTCT.
Thiết kế: 1 trệt, 1 lầu với 3 phòng ngủ, 2 WC.
Nhà mới, đẹp, vào ở ngay.
• Đường trước nhà 3m khu vực an ninh yên tĩnh.
• Pháp lý: Sổ nở hậu tài lộc, công chứng trong ngày.",4.35,,2.0,3.0,2.0,2.0,171,10.8502172,106.6595954,False,False,False,False,0.0,0.0,490.30327062873056,0.0
2022-12-22 16:42:59,♻️BÁN NHÀ 3 TẦNG 10 PHÒNG TRỌ CHO THUÊ FULL CAO CẤP KQH KIỂM HUỆ,https://batdongsan.vn/ban-nha-3-tang-10-phong-tro-cho-thue-full-cao-cap-kqh-kiem-hue-r257514,Nhà,6.6,113.0,"Huế, Thừa Thiên Huế",Huế,Thừa Thiên Huế,10.0,,Tây-Bắc,Tây-Bắc,"♻️BÁN NHÀ 3 TẦNG 10 PHÒNG TRỌ CHO THUÊ FULL CAO CẤP KQH KIỂM HUỆ 
- Diện tích 112,75m2 ngang 5,5m 
- Nhà 3 tầng hiện có 10 phòng trọ cho thuê full cao cấp thu nhập trên 30tr / tháng 
- Ngay tại trung tâm thành phố, KQH Kiểm Huệ, đường rộng oto tránh nhau thoải mái 
- Giá bán 6 tỷ xx ( có thương lượng ) 
???????? Liên hệ em Hoàng để được hỗ trợ 
Cám ơn đã xem tin !",6.0,6.0,,,3.0,3.0,171,16.4639321,107.5863388,True,True,True,True,205.14534336762495,1008.8497052675791,413.6566229682272,246.35396279056386
2022-12-22 17:25:03,"CUỐI NĂM CHÍNH CHỦ NGỘP VỐN CẦN BÁN NHÀ 4 TẦNG HẺM THÔNG ĐƯỜNG NGUYỄN TRỌNG TUYỂN P15 PHÚ NHUẬN,SHR,3TY980.",https://batdongsan.vn/cuoi-nam-chinh-chu-ngop-von-can-ban-nha-4-tang-hem-thong-duong-nguyen-trong-tuyen-p15-phu-nhuanshr3ty980-r257510,Nhà riêng,3.98,52.0,"Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,3.0,4.0,Đông-Nam,,"Diện tích:52m2
Kết cấu: Nhà 1 trệt 3 lầu đúc
Gồm 1 phòng khách, 1 phòng bếp, 3 phòng ngủ, 4 nhà vệ sinh
Hướng Đông Nam
Nhà hẻm xe hơi 5m thông ra đường Nguyễn Đình Chính, khu trung tâm an ninh, sạch sẽ thoáng mát. Thuận tiện di chuyển qua các quận 1, quận 3, Bình Thạnh, Gò Vấp, Tân Bình,..v.v…
Nhà chỉ cần sơn mới lại là đẹp. Thích hợp đầu tư kinh doanh cho thuê
Pháp lý sổ hồng riêng, hoàn công đầy đủ
Cam kết thông tin thật 100%
Liên hệ xem nhà 24/7",3.98,,4.0,3.0,4.0,4.0,171,10.8010732,106.6798916250364,False,True,True,True,1525.3209981539421,869.0161116234713,835.4831296481807,1202.8554520791997
2022-12-22 17:31:30,"Bán nhà Phan Đình Giót Hà Đông; ô tô các cửa 5m; 30m2; 3,3 tỷ",https://batdongsan.vn/ban-nha-phan-dinh-giot-ha-dong-o-to-cac-cua-5m-30m2-33-ty-r257509,Nhà riêng,3.3,30.0,"Hà Đông, Hà Nội",Hà Đông,Hà Nội,,,Nam,,"- Vị trí trung tâm, gần trường học các cấp, gần Bia Bà
- Ô tô đỗ cách cửa 5m, bãi gửi xe ô tô 20m, đường thông 4 hướng thuận tiện di chuyển
- Gần các khu đô thị, Aoen mall, công viên Thiên văn học, thuận tiện sinh hoạt vui chơi, thể thao
- Chủ nhà ở có lộc nên chuyển nhà to hơn trong khu đô thị
- Nhà thiết kế 4 tầng hiện đại, hợp lý sử dụng, vào ở ngay đón Tết
- Pháp lý chuẩn, giao dịch ngay",3.3,,,,4.0,,171,20.9702189,105.7749566,True,True,True,True,148.578595588647,1124.224010804843,362.8179356785058,1876.0890545953205
2022-12-22 18:14:59,"BÁN NHÀ HẺM XE HƠI, ĐƯỜNG TÂY HÒA, QUẬN 9 CHỈ 4.9 TỶ",https://batdongsan.vn/ban-nha-hem-xe-hoi-duong-tay-hoa-quan-9-chi-49-ty-r257507,Nhà mặt phố,4.9,51.0,"đường tây hòa quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,2.0,2.0,,,"-	Nhà kết cấu bê tông cốt thép 1 trệt 1 lầu  gồm 2PN 2WC , PK , PB, BC.
-	Diện tích: 5.1/5.7m x 9.5m.  Nở hậu .
-	Hẻm xe hơi, khu dân trí cao 
-	Chủ nhà thiện trí tặng nội thất cao cấp.
-	Vị trí trắc địa 2p ra xa lộ hà nội , đỗ xuân hợp, nam hòa rất thuận tiện.
-	Tiện ích xung quanh không thiếu thứ gì như UBND phước long A, mầm non hoa sen, trường phạm văn chính, trường cđ kỹ nghệ 2, trường tư thục ngô thời nhiệm….
-	Pháp lý chuẩn, công chứng ngay.
-	Gía bán 4.9 Tỷ.
-	Liên hệ Mr. Thịnh : 0909221807",4.9,4.9,2.0,2.0,2.0,,171,10.8311346,106.7715507,False,False,False,False,0.0,0.0,0.0,0.0
2022-12-22 20:04:48,"GÒ VẤP, BÁN GẤP NHÀ 5 TẦNG, ĐƯỜNG SỐ 08 P11, HẺM 5M, KV 4x20m, CHỈ 7.8 TỶ",https://batdongsan.vn/go-vap-ban-gap-nha-5-tang-duong-so-08-p11-hem-5m-kv-4x20m-chi-78-ty-r257503,Nhà riêng,7.8,76.0,"Đường số 08, phường 08, quận Gò Vấp, tp.HCM, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,5.0,6.0,,,"Tâm BĐS Tel / Zalo 0909 269 706
22067504NM Mô tả 
- Chủ kẹt tiền bán gấp trong tháng, căn nhà đường số 8, chỉ cách mặt tiền đường 50m, khu vực đồng bộ, dân trí cao, đầu hẻm quán cooffee, tiện ích khu vực phường 11 không thiếu gì, gần ngay Công viên Làng hoa, giao thông thuận tiện di chuyển.
- Đường vào nhà ô tô vào thoải, nhà đậu ô tô...
- Khuôn viên đất 4x20m, CN đủ 75.5m2.
- Hiện trạng nhà 1 trệt 4 lầu, có sân thượng trước sau..nhà chủ đang ở mới xây, để toàn bộ nội thất cao cấp (như hình ảnh), 5 phòng ngũ 6 tolet 2 giếng trời, nhà thông thoáng từ trước ra sau nhà, có nhiều khoảng không gian riêng tư.
- Pháp lý chuẩn, nhà hoàn công đầy đủ 5 tầng 227m2 sàn XD.
- Giá bán gấp chỉ 7 tỷ 800 triệu.
- Hình ảnh thực, Giá trị thật. Luôn luôn tận tâm hổ trợ. Hãy gọi ngay cho Tâm BĐS.",7.8,7.8,,,5.0,5.0,171,10.8440568,106.6403038,False,False,True,False,2434.584050781077,0.0,114.37533151071365,0.0
2022-12-22 20:32:40,"Nhà bán Nơ trang Long góc Nguyễn Xí, nở hậu giá tốt nhất Bình Thạnh.",https://batdongsan.vn/nha-ban-no-trang-long-goc-nguyen-xi-no-hau-gia-tot-nhat-binh-thanh-r257501,Nhà riêng,7.3,88.0,"426, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,3.0,3.0,Tây-Bắc,Tây-Bắc,"Nhà nằm ngay góc Nơ Trang Long giao với Nguyễn Xí.
Địa chỉ: Nơ Trang Long, P.13, Q. Bình Thạnh, TP.HCM
Diện tích: 7,5m( nở hậu 8,2m) x 11m = 88m2 chỉ 7 tỷ 3.
Kết cấu: 3 tầng gồm 1 trệt 1 lửng 1 lầu đúc BTCT kiên cố
-	3 phòng ngủ và 3 phòng vệ sinh.
Hướng: Tây Bắc 
Nhà đang cho thuê 16 triệu/ tháng dòng tiền ổn định.
Nhà nằm trong hẻm 3 gác đậu ngay cửa.
Nhà pháp lý chuẩn, hoàn công đầy đủ, công chứng ngay trong ngày.
Nhà được ngân hàng thẩm đinh 7 tỷ 1, anh chị muốn xem nhà hoặc cần thêm thông tin liên hệ Tùng (077.800.9599)",7.1,7.1,,3.0,3.0,,171,10.8092936,106.5921086,False,True,True,True,2030.1074736484939,683.0027009497605,56.645909632162486,247.99261815917356
2022-12-22 22:58:47,NHÀ HXT BÌNH TÂN-KẾ MẶT TIỀN-KHU VỰC 5 TẦNG - DT4Mx20.5M-SỔ VUÔNG-THU NHẬP 13TR-GIÁ 4..TỶ.,https://batdongsan.vn/nha-hxt-binh-tan-ke-mat-tien-khu-vuc-5-tang-dt4mx205m-so-vuong-thu-nhap-13tr-gia-4ty-r257499,Nhà riêng,4.9,82.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,,,"Mô tả: 
???? Diện tích 4 x 21. Sổ vuông A4, hoàn công đầy đủ. 
???? Kết cấu 2 tầng, thiết kế 4 phòng + mặt bằng cho thuê, thu nhập tốt 13tr/tháng. 
???? Đường nhựa 6m thông tứ phía - xe tải vào nhà. Gần mặt tiền, vị trí đẹp, kinh doanh tốt.
Liên hệ Thúy: 093 795 4068 xem nhà, xem sổ ngay.",,,,,2.0,5.0,171,10.8030656,106.65227606400094,False,False,True,False,1263.5382878094804,0.0,396.3910543678316,0.0
2022-12-22 23:47:26,GẤP BÁN NHÀ ĐÌNH NGHI XUÂN BÌNH TÂN-SÁT MẶT TIỀN-SỔ VUÔNG-3 TẦNG 70M2-CHỈ 2.4 TỶ,https://batdongsan.vn/gap-ban-nha-dinh-nghi-xuan-binh-tan-sat-mat-tien-so-vuong-3-tang-70m2-chi-24-ty-r257498,Nhà riêng,2.4,70.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,2.0,,,,"Mô tả: 
???? Hiện trạng 1 trệt 2 lầu, 2 PN, ban công đầy đủ. 
???? Hẻm trước nhà 2 xe mấy chống chân quay đầu, chỉ vài chục mét ra mặt tiền đường.
???? Sổ đẹp vuông vắn, hoàn công đủ
Liên hệ Thúy: 093 795 4068 xem nhà, xem sổ ngay.",2.4,,,2.0,3.0,3.0,171,10.8030656,106.65227606400094,False,False,True,False,1263.5382878094804,0.0,396.3910543678316,0.0
2022-12-23 08:11:42,BIỆT THỰ TÂN CỔ ĐIỂN 3 TẦNG KQH HƯƠNG LONG,https://batdongsan.vn/biet-thu-tan-co-dien-3-tang-kqh-huong-long-r257493,Nhà riêng,3.95,90.0,"Huế, Thừa Thiên Huế",Huế,Thừa Thiên Huế,3.0,3.0,Tây-Nam,,"BIỆT THỰ TÂN CỔ ĐIỂN 3 TẦNG KQH HƯƠNG LONG 
⛳️ Nhà thuộc KQH Hương Long, P. Hương Long, TP Huế 
???? Diện tích đất: 90m2  - ngang 5m vuông vắn  
???? Xây dựng nhà kiên cố 3 tầng đầy đủ công năng với diện tích sàn 190m2, full nội thất có thể vào ở ngay 
???? KQH hạ tầng đồng bộ, đường xá rộng rãi thoải mái, hàng xóm khang trang vui vẻ 
✅ ZÁ 3,X TỶ  
HOTLINE/ZALO em Hoàng",3.0,3.0,,,3.0,3.0,171,16.4639321,107.5863388,True,True,True,True,205.14534336762495,1008.8497052675791,413.6566229682272,246.35396279056386
2022-12-23 08:46:07,"HIẾM! Bán Nhà VănĐiển 42M Ôtô Tránh, KV Sầu Uất, An Sinh Tốt Giá Hơn 3 Tỷ, Bấm Ngay 097xxx",https://batdongsan.vn/hiem-ban-nha-vandien-42m-oto-tranh-kv-sau-uat-an-sinh-tot-gia-hon-3-ty-bam-ngay-097xxx-r257488,Nhà mặt phố,3.95,42.0,"Thanh Trì, Hà Nội",Thanh Trì,Hà Nội,1.0,,,,"NHÀ HIẾM - MẶT NGÕ - ÔTÔ TRÁNH - C.A HUYỆN - SVD THANH TRÌ - TAND - XÁC ĐỊNH BÁN ĐẤT TẶNG NHÀ - LH NGAY.
+ Mặt ngõ ngay trung tâm TT Văn Điển, ngõ ô tô tránh to như phố kinh doanh sầm uất ngày đêm,
+ C.A, UBND Huyện, SVD Thanh Trì, chợ Tứ Hiệp, chợ Văn Điển bán kính 300m. Cách trường mầm non c1,c2 Tứ Hiệp, c3 Chu Văn An chưa đầy 5p.
+ Trước nhà 4m thoáng sáng, ôtô tải đỗ cửa.
+ Khu vực Cán Bộ Nguồn về hưu, an ninh, dân trí cao.
+ Nhà cấp 4 có 1 PN, bếp, VS ở tạm được chủ xác định bán đất.
+ SĐCC, thửa đất siêu đẹp xây nhà ở thì hết ý.
+ Giá: 3 tỷ 950 ( có thương lượng )
Tư vấn mua bán BĐS Thanh Trì: Call Ngay Hiếu 0975596463.",3.0,3.95,,1.0,,,171,20.9414616,105.83603265035416,False,False,True,False,1340.473001580325,1293.4350996341554,1091.9412346351862,3638.89871582296
2022-12-23 08:50:35,"85m2, 3 Tầng, Garage OTO ♦️ Ngang Khủng ✒️ Nội thất Đẹp ⚜️ Vào Ở Ngay , Chỉ Với 4TỶ45 SIÊU RẺ",https://batdongsan.vn/85m2-3-tang-garage-oto-ngang-khung-noi-that-dep-vao-o-ngay-chi-voi-4ty45-sieu-re-r257484,Nhà riêng,4.45,85.0,"LONG TRƯỜNG. Thủ Đức, Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,4.0,4.0,,,"♦️ TẾT ĐẾN SẮM NGAY NHÀ MỚI

☎️Lh 0978584006 Zalo 0852726142

✅ Kết cấu: 1 trệt 2 lầu, 4 PN, 4 wc, 2 phòng khách, bếp, ban công.

✅ Hẻm xe tải 6m, thông thoáng, sạch sẽ

✅ Nội Thất Mới, đẹp, Cao Cấp

✅ Khu vực: Khu yên tĩnh, dân trí cao xây dựng đồng đều.

✅ Gần Chợ, Ủy Ban, Trường Học, Trạm xá

✅Gần Khu Đô thị mới Tăng Long, Tiềm Năng Lớn sẽ là trung tâm sầm uất

✅ Pháp lý: Chuẩn, sổ vuông vắn đẹp, công nhận đủ đã hoàn công

☎️Còn Chờ Gì Nữa, Nhấc Máy và gọi Trực Tiếp
 E.TRUNG để đi xem nhà Ngay Miễn Phí.",4.45,,4.0,4.0,3.0,3.0,171,10.81711095,106.80874934586382,False,False,True,False,3617.172844955519,0.0,0.0,0.0
2022-12-23 08:54:42,CẦN BÁN GẤP CĂN NHÀ MỚI XÂY - DT: 112m2 - TẠI LỮ GIA - PHƯỜNG 9 - TP. ĐÀ LẠT - GIÁ 8 TỶ 5,https://batdongsan.vn/can-ban-gap-can-nha-moi-xay-dt-112m2-tai-lu-gia-phuong-9-tp-da-lat-gia-8-ty-5-r257482,Nhà riêng,8.5,112.0,"Đường Lữ Gia, Phường 9, TP Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,4.0,4.0,Nam,,"???? HẠ GIÁ CÒN 8 TỶ 5 - BÁN CĂN NHÀ MỚI CÒN THƠM MÙI SƠN VỪA HOÀN THIỆN-LỮ GIA- PHƯỜNG 9 -TP ĐÀ LẠT ????
~~~~~~~~ ******************************* ~~~~~~~~
+ Vị trí: đường lữ gia, phường 9,TP. Đà lạt
+ Diện tích : 112m² ngang 13m
+ Pháp lý: Sổ riêng xây dựng
+ Lộ giới: Đường ô tô tới nơi
+ Kết cấu: 1 trệt, 2 lầu. Gồm 4 phòng ngủ, 4 wc, 1 phòng thờ, 1 khách, 1 bếp. 
+ Thích hợp cho thuê. nghỉ dưỡng. 
+ Hướng Nam
+ Nhà nằm vị trí trung tâm. Gần bến xe thành bưởi.. Gần các tiện ích. Cách Quảng trường 2.9km . Doanh 
==========>>> GIÁ BÁN: 8 TỶ 5 (thương lượng chính chủ)",8.5,8.5,4.0,4.0,3.0,,171,11.9402416,108.4375758,False,False,False,False,0.0,0.0,0.0,0.0
2022-12-23 09:09:07,BIỆT THỰ ♦️90m2 ♦️Ngang Lớn ⏩️ VIEW Công Viên ↪️ Chỉ Với 5Tỷ35,https://batdongsan.vn/biet-thu-90m2-ngang-lon-view-cong-vien-chi-voi-5ty35-r257472,Nhà mặt phố,5.35,90.0,"Bình chiểu, Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,3.0,3.0,,,"♦️ Kết cấu: biệt thự mini 3PN , sân để xe , phòng khách , phòng bếp rộng
♦️ Nội thất gỗ cao cấp.
♦️ Đường trước nhà 6m, vỉa hè rộng, thoáng mát.
♦️ Xe hơi đậu trước nhà.
♦️ Khu dân cư yên tĩnh , sạch sẽ 
♦️ Tiện ích xung quanh bệnh viện , chợ , trường học các cấp , bách hóa xanh , siêu thị mini....
♦️ Sổ hồng vuông vức , pháp lý chuẩn .

????️Nhanh Tay Gọi Cho E.TRUNG  Để đi Xem Nhà ngay miễn Phí.",5.35,,,3.0,,,171,10.8778137,106.7323493,False,False,True,False,4455.938698067538,1518.078491962384,1153.1150854536006,1048.2408797944909
2022-12-23 09:09:34,CẦN BÁN CĂN NHÀ MỚI - CÓ SÂN ĐẬU Ô TÔ TẠI LỮ GIA - PHƯỜNG 9 - TP. ĐÀ LẠT - GIÁ 8 TỶ 5,https://batdongsan.vn/can-ban-can-nha-moi-co-san-dau-o-to-tai-lu-gia-phuong-9-tp-da-lat-gia-8-ty-5-r257471,Nhà riêng,8.5,150.0,"Đường Lữ Gia, Phường 9, TP Đà Lạt, Lâm Đồng",Đà Lạt,Lâm Đồng,3.0,4.0,Đông,,"GIÁ SIÊU HỜI CHỈ 8 TỶ 5 CÓ NGAY CĂN NHÀ MỚI XÂY - DT: 150m2 - TẠI LỮ GIA - PHƯỜNG 9- TP. ĐÀ LẠT  
************************************************
- Vị trí: đường lữ gia, phường 9, TP. Đà Lạt
- Diện tích: 150m2
- Pháp lý: Sổ riêng xây dựng
- Lộ giới : đường trải nhựa xong trước tết. oto tới sân. 
- Hướng: Nam
- Kết 1 trệt 1 lầu . 3 phòng ngủ .4 tolet - 2 khách - 1 bếp
- Nằm trung tâm phường 9. Khu vực an ninh. Hàng xóm xung quanh là công nhân viên chức. Và cán bộ..Gần bến xe thành bưởi. Chợ. trường học và các tiện ích xung quanh.. Thích hợp cho thuê. Nghỉ dưỡng..
**************** GIÁ BÁN: 8 TỶ 5 *****************",8.5,8.5,,3.0,2.0,,171,11.9402416,108.4375758,False,False,False,False,0.0,0.0,0.0,0.0
2022-12-23 09:32:13,"NHÀ ĐẸP 4 TẦNG [3.5m x 14m] HẺM XE HƠI NGUYỄN TIỂU LA, QUẬN 10 – Giá 13 tỷ",https://batdongsan.vn/nha-dep-4-tang-35m-x-14m-hem-xe-hoi-nguyen-tieu-la-quan-10-gia-13-ty-r257466,Nhà riêng,13.0,,"Quận 10, TP Hồ Chí Minh",Quận 10,TP Hồ Chí Minh,5.0,5.0,,,"-	DT : 3.5m x 14m.
-	Kết cấu: 4 tầng, gồm 5PN, 5WC. Nhà mới nội thất cao cấp
-	Hẻm xe hơi thông thoáng, gần Bà Hạt, Vĩnh Viễn, Nhật Tảo, Ngô Quyền, ... Thuận tiện đi các quận trung tâm Q1, Q3, Q5, Q11
-	Tiện ích: Gần UBND, công an, khách sạn, gần chợ Nguyễn Tri Phương, bệnh viện 115, bệnh viện nhi đồng 1
-	Nhà nằm ngay khu vực an ninh, dân trí cao
Giá 13 tỷ TL
—————————
Liên hệ: SÀN GD BĐS INNOV HOME - HOUSE LAND GROUP
- ĐC: Số 13 Lô 4 Khu B - Lê Đại Hành, P.15, Q.11, Tp. HCM
- Di động: 098765 9949 - 0903578922 & Hotline: 098 1900 490
- Website: innovhome-houseland .com",13.0,13.0,5.0,5.0,4.0,4.0,171,10.7726536,106.66821544343898,False,False,True,False,0.0,0.0,267.7868613687156,0.0
2022-12-23 09:45:08,"MẶT TIỀN KINH DOANH [7 TẦNG - 5.4m x 14m] MINH PHỤNG, QUẬN 11 – Giá 28.5 tỷ",https://batdongsan.vn/mat-tien-kinh-doanh-7-tang-54m-x-14m-minh-phung-quan-11-gia-285-ty-r257461,Nhà mặt phố,28.5,83.0,"Quận 11, TP Hồ Chí Minh",Quận 11,TP Hồ Chí Minh,,,,,"-	DT: 5.4m x 14m (nở hậu 6.2m). DTCN: 82.4m²
-	Kết cấu: Hầm, 7 tầng 
-	Vị trí: Ngay khu trung tâm của đường Minh Phụng, đoạn nhiều ngân hàng, khu an uống , kinh doanh. 
-	Pháp lý rỏ ràng, công chứng trong ngày
-	HĐ thuê 90tr/tháng
-	Thích hợp mở toà nhà, văn phòng công ty,…
Giá: 28.5 tỷ (TL)
——————————
Liên hệ: SÀN GD BĐS INNOV HOME - HOUSE LAND GROUP
- ĐC: Số 13 Lô 4 Khu B - Lê Đại Hành, P.15, Q.11, Tp. HCM
- Di động: 098765 9949 - 0903578922 & Hotline: 098 1900 490
- Website: innovhome-houseland .com",28.5,28.5,,,7.0,7.0,171,10.7659529,106.6475594370616,False,False,True,False,0.0,0.0,292.169455075237,0.0
2022-12-23 09:49:50,Bán nhà mặt tiền mới xây mua dọn vào ở liền 5x12 680 Triệu,https://batdongsan.vn/ban-nha-mat-tien-moi-xay-mua-don-vao-o-lien-5x12-680-trieu-r257460,Nhà riêng,0.68,60.0,"Hóc Môn, TP Hồ Chí Minh",Hóc Môn,TP Hồ Chí Minh,4.0,2.0,,,"- Nhà Xây 1 Trệt 1 Lầu Với 2 Wc Và 4 Phòng Ngủ.
- Khu Vực Dân Cư Đông Đúc , Dân Trí Cao , Yên Tĩnh.
- Cách Nhà Trong 1km Là Trường Học Các Cấp , Trường , Chợ , Bến Xe , Bệnh Viện Đa Khoa ….
- Đường Trước Nhà 5m . Thuận Tiện Di Chuyển Qua Quốc Lộ 50 Về Quận 8, Nhà Bè , Quận 4 …
- Diện Tích Sử Dụng 120m2 . Sổ Hồng Riêng Có Sẳn.
- Giá 680 Triệu. Ngân Hàng Hỗ Trợ 50% Nếu Không Đủ Tài Chính
Liên hệ để xem nhà trực tiếp",0.68,0.68,2.0,4.0,2.0,,171,10.878345,106.57635314823771,False,False,True,False,1864.0087862848895,3523.5285769292714,2121.4109239522445,2053.5828955458123
2022-12-23 10:27:22,"Gò Vấp, Phạm Văn Chiêu Phường 14, 50m2, 2 tầng chỉ 4 tỷ 400 triệu",https://batdongsan.vn/go-vap-pham-van-chieu-phuong-14-50m2-2-tang-chi-4-ty-400-trieu-r257454,Nhà riêng,4.4,50.0,"Phạm Văn Chiêu, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,2.0,,,"MS 29522
* Vị trí: đường Phạm Văn Chiêu, Phường 14, Gò Vấp.
* Diện tích sử dụng 62 m2, ngang 4m dài 15.5m, 2 tầng.
Thiết kế: 1 trệt, 1 lửng gồm 3 phòng ngủ, 2WC.
• Hẻm trước nhà 5m, rộng rãi, thoáng mát yên tĩnh.
• Pháp lý sạch công chứng ngay.
* Phù hợp để ở, mua đầu tư, cho thuê",4.4,,2.0,3.0,2.0,2.0,170,10.8440568,106.6403038,False,False,True,False,2434.584050781077,0.0,114.37533151071365,0.0
2022-12-23 10:53:40,"Nhà cấp 4, hẻm xe hơi. Phường Linh Chiểu , dt 104,5m2 giá tốt 68tr/m2",https://batdongsan.vn/nha-cap-4-hem-xe-hoi-phuong-linh-chieu-dt-1045m2-gia-tot-68trm2-r257453,Nhà riêng,7.2,104.5,"Đường số 17, Phường Linh Chiểu, Quận Thủ Đức, TP HCM, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,,,,,"Nhà cấp 4, hẻm xe hơi. Phường Linh Chiểu , dt 104,5m2 giá tốt 68tr/m2
Chủ ngộp giảm 700tr giá còn 7,2 tỷ, giá tốt để đầu tư
- Giá nhỉnh 68tr/m2 , giá quá tốt luôn 
- Hẻm xe hơi sát đường 17 Linh Chiểu Thủ Đức, HẺM XE HƠI thông sang đường 18 và đường Chương Dương, cách đường 17 Linh Chiểu khoảng 30m....
- Đối diện trường cao Đẳng Nghề , gần ngay Đại học Ngân Hàng - Hoàng Diệu 2 , cao đẳng Công nghệ ........
- Xây nhà ở đẹp, hoặc đầu tư xây trọ cho thuê…….
- Pháp lý : Sổ hồng riêng, mua bán sang tên trong ngày
- Khu cao ráo , hiện hữu , xây nhà hoàn công
- Diện tích : 104,5m² thổ cư ( 4,2m x 25m )
- Giá bán :  7,2 tỷ 
Liên hệ : 0898 408 677 xem nhà, làm việc chính chủ",7.2,7.2,,,,,170,10.8298295,106.7617899,False,False,True,False,0.0,0.0,0.0,0.0
2022-12-23 10:59:41,Bán nhà 1T1L 79m2 SHR thổ cư đường ô tô (P.Hiệp Hòa) chỉ 3 tỉ,https://batdongsan.vn/ban-nha-1t1l-79m2-shr-tho-cu-duong-o-to-phiep-hoa-chi-3-ti-r257452,Nhà riêng,3.0,79.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,3.0,2.0,,,"Chủ gửi nhà P.Hiệp Hòa gần sông mát mẻ
+ Diện tích 79m2
+ Sổ hồng riêng thổ cư sang tên công chứng trong một nốt nhạc.
+ Nhà xây 1 trệt 1 lầu 2 mặt tiền thông thoáng..3 Phòng ngủ, 2 tolet, phòng khách, sân xe.
+ Nhà gần sông mát mẻ, đường ô tô thông thoáng, tiện ích xung quanh đầy đủ",3.0,,,3.0,2.0,,170,10.9509538,106.8226134,True,False,True,True,599.0646845310688,1150.7628103492295,306.2827677272602,173.59539650641597
